"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @uspirg: Fixing modern farm equipment requires software tools. When John Deere fails to provide those tools, farmers -- and all of us wh…",FALSE,0,NA,2021-02-17 21:43:03,FALSE,NA,"1362155625497522177",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","FullCarl",16,TRUE,FALSE,NA,NA
"RT @kevin_oreilly7: Farmers across the country are calling for what they rightfully deserve: the freedom to fix their own equipment. Excite…",FALSE,0,NA,2021-02-17 21:42:05,FALSE,NA,"1362155382303457280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","carlmalamud",9,TRUE,FALSE,NA,NA
"RT @RepairCoalition: Would love to see similar repairability labels as well.  No one knows what to expect when they buy any longer.  Hard t…",FALSE,0,NA,2021-02-17 21:41:48,FALSE,NA,"1362155310660599810",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","nProctor",3,TRUE,FALSE,NA,NA
"Would love to see similar repairability labels as well.  No one knows what to expect when they buy any longer.  Har… https://t.co/rbKWKXxY44",FALSE,6,NA,2021-02-17 21:41:28,TRUE,NA,"1362155225562243072",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RepairCoalition",3,FALSE,FALSE,NA,NA
"RT @kevin_oreilly7: Farmers across the country are calling for what they rightfully deserve: the freedom to fix their own equipment. Excite…",FALSE,0,NA,2021-02-17 21:41:02,FALSE,NA,"1362155120193130497",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","nProctor",9,TRUE,FALSE,NA,NA
"RT @uspirg: Fixing modern farm equipment requires software tools. When John Deere fails to provide those tools, farmers -- and all of us wh…",FALSE,0,NA,2021-02-17 21:37:25,FALSE,NA,"1362154208766529537",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RepairCoalition",16,TRUE,FALSE,NA,NA
"Farmers across the country are calling for what they rightfully deserve: the freedom to fix their own equipment. Ex… https://t.co/8AGSSUYtxK",FALSE,19,NA,2021-02-17 21:37:14,TRUE,NA,"1362154163719860225",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","kevin_oreilly7",9,FALSE,FALSE,NA,NA
"RT @uspirg: Fixing modern farm equipment requires software tools. When John Deere fails to provide those tools, farmers -- and all of us wh…",FALSE,0,NA,2021-02-17 21:33:31,FALSE,NA,"1362153225202278402",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MFUfarmers",16,TRUE,FALSE,NA,NA
"RT @uspirg: Fixing modern farm equipment requires software tools. When John Deere fails to provide those tools, farmers -- and all of us wh…",FALSE,0,NA,2021-02-17 21:31:18,FALSE,NA,"1362152667187994625",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","nProctor",16,TRUE,FALSE,NA,NA
"Thinking about this idea I tweeted earlier after I just finished the hearing in New Hampshire on Right to Repair fo… https://t.co/pf43trkT6a",FALSE,7,NA,2021-02-17 21:31:06,TRUE,NA,"1362152620522164227",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","nProctor",2,FALSE,FALSE,NA,NA
"Fixing modern farm equipment requires software tools. When John Deere fails to provide those tools, farmers -- and… https://t.co/wnh9WwV6WG",FALSE,31,NA,2021-02-17 21:30:56,TRUE,NA,"1362152576528089092",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","uspirg",16,FALSE,FALSE,NA,NA
"In a world-first move, France has begun requiring manufacturers of some electronic devices, including smartphones a… https://t.co/tmLt7VGXIL",FALSE,4,NA,2021-02-17 21:10:03,TRUE,NA,"1362147319731392516",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","2040Film",0,FALSE,FALSE,NA,NA
"RT @securepairs: A great conversation on #righttorepair with @securepairs @paulfroberts and @robertvamosi of The Hacker Mind podcast. Check…",FALSE,0,NA,2021-02-17 20:51:14,FALSE,NA,"1362142586350174208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","robertvamosi",1,TRUE,FALSE,NA,NA
"RT @WiGoTECHRepair: We believe that there is more than one path to success for companies in the #TechRepair space. #RightToRepair is import…",FALSE,0,NA,2021-02-17 20:27:22,FALSE,NA,"1362136579234480129",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TechCareOrg1",1,TRUE,FALSE,NA,NA
"RT @CharlieFisherOR: Repair reduces waste, cuts climate pollution, and especially right now, helps close the digital divide. 

My op-ed in…",FALSE,0,NA,2021-02-17 19:27:57,FALSE,NA,"1362121626813296642",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","evvywevvy",10,TRUE,FALSE,NA,NA
"A great conversation on #righttorepair with @securepairs @paulfroberts and @robertvamosi of The Hacker Mind podcast… https://t.co/2kyctOjWEF",FALSE,2,NA,2021-02-17 19:11:32,TRUE,NA,"1362117493838524419",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","securepairs",1,FALSE,FALSE,NA,NA
"RT @AutoCareOrg: In today’s fast paced discussion, we will explore emerging opportunities and challenges for the coming year, covering topi…",FALSE,0,NA,2021-02-17 19:06:12,FALSE,NA,"1362116151640281093",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AdvancedAuto_MD",1,TRUE,FALSE,NA,NA
"For our first session, Aaron Lowe and Mike Boyer will be sharing an update on #RightToRepair and the road ahead as… https://t.co/uRniSRZsuK",FALSE,0,"AutoCareOrg",2021-02-17 19:03:53,TRUE,"1362115168038227968","1362115569147863041","338550727","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AutoCareOrg",0,FALSE,FALSE,NA,NA
"In today’s fast paced discussion, we will explore emerging opportunities and challenges for the coming year, coveri… https://t.co/CnVESZK2FQ",FALSE,1,"AutoCareOrg",2021-02-17 19:02:17,TRUE,"1362114990736564225","1362115168038227968","338550727","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AutoCareOrg",1,FALSE,FALSE,NA,NA
"RT @CharlieFisherOR: Repair reduces waste, cuts climate pollution, and especially right now, helps close the digital divide. 

My op-ed in…",FALSE,0,NA,2021-02-17 18:52:36,FALSE,NA,"1362112731487211520",NA,"<a href=""http://mvilla.it/fenix"" rel=""nofollow"">Fenix for iOS</a>","DeschutesDems",10,TRUE,FALSE,NA,NA
"RT @CharlieFisherOR: Repair reduces waste, cuts climate pollution, and especially right now, helps close the digital divide. 

My op-ed in…",FALSE,0,NA,2021-02-17 18:50:05,FALSE,NA,"1362112098046648324",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OSPIRG",10,TRUE,FALSE,NA,NA
"RT @CharlieFisherOR: Repair reduces waste, cuts climate pollution, and especially right now, helps close the digital divide. 

My op-ed in…",FALSE,0,NA,2021-02-17 18:35:14,FALSE,NA,"1362108358996598787",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","FreeGeekPDX",10,TRUE,FALSE,NA,NA
"RT @APServisPraha: Nefunkcní nebo hlucný horkovzdušný ventilátor u trouby AKP: https://t.co/K9diNu6YJd prostrednictvím @YouTube #APservis #…",FALSE,0,NA,2021-02-17 18:06:40,FALSE,NA,"1362101172933378051",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jinxik210",2,TRUE,FALSE,NA,NA
"RT @andredelattre: We're not out of the woods yet, and the demand for medical equipment remains high.  #RightToRepair

Hospital technicians…",FALSE,0,NA,2021-02-17 18:00:11,FALSE,NA,"1362099539277152256",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","kevin_oreilly7",7,TRUE,FALSE,NA,NA
"The free market being not so free, again.

#RightToRepair https://t.co/wbYIQ5pRXh",FALSE,2,NA,2021-02-17 17:55:53,FALSE,NA,"1362098458887356427",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","StephanieWein",0,FALSE,FALSE,NA,NA
"<U+0001F527>""Vous l'avez acheté, il vous appartient. Point. Nous travaillons à promouvoir le droit à la réparation dans la lég… https://t.co/yWrpR0jxLy",FALSE,1,NA,2021-02-17 17:54:07,TRUE,NA,"1362098014614147077",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RepairTogether",0,FALSE,FALSE,NA,NA
"RT @thank4thefish: *sigh*

That feeling of bitter frustration when you come across a washing machine thats 100% repairable, but then you le…",FALSE,0,NA,2021-02-17 17:52:13,FALSE,NA,"1362097535582687232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lanleonine",12,TRUE,FALSE,NA,NA
"RT @trockenbilder: Perfektes Beispiel weil #RightToRepair so wichtig ist. 

https://t.co/iu6mZ9FUN7",FALSE,0,NA,2021-02-17 17:49:01,FALSE,NA,"1362096727470329859",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","_Lichttechniker",3,TRUE,FALSE,NA,NA
"@verge Don’t buy a new printer.  Get a much better old printer for free and save it from being scrapped by recycler… https://t.co/zLrAcxtNNo",FALSE,5,"verge",2021-02-17 17:42:28,TRUE,"1361871501272694788","1362095081524764674","275686563","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RDKLInc",0,FALSE,FALSE,NA,NA
"RT @thank4thefish: *sigh*

That feeling of bitter frustration when you come across a washing machine thats 100% repairable, but then you le…",FALSE,0,NA,2021-02-17 17:38:05,FALSE,NA,"1362093976510169092",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","hegaldia",12,TRUE,FALSE,NA,NA
"RT @trockenbilder: Perfektes Beispiel weil #RightToRepair so wichtig ist. 

https://t.co/iu6mZ9FUN7",FALSE,0,NA,2021-02-17 17:27:01,FALSE,NA,"1362091192733868035",NA,"<a href=""https://github.com/TwidereProject"" rel=""nofollow"">Twidere for Android</a>","vollkorn1982",3,TRUE,FALSE,NA,NA
"RT @thank4thefish: *sigh*

That feeling of bitter frustration when you come across a washing machine thats 100% repairable, but then you le…",FALSE,0,NA,2021-02-17 17:13:04,FALSE,NA,"1362087681136746500",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","DebraMoxon",12,TRUE,FALSE,NA,NA
"RT @RobBobLink: Wasted: Tackling e-waste by fixing broken tech #RightToRepair #TechRepair https://t.co/scf5TJV3eF",FALSE,0,NA,2021-02-17 17:06:51,FALSE,NA,"1362086118859055104",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MayaParts",1,TRUE,FALSE,NA,NA
"I got am email from my Wisconsin rep saying he is in support and working on #RightToRepair legislation. Good news https://t.co/isoHk3usIQ",FALSE,4,NA,2021-02-17 17:05:28,FALSE,NA,"1362085770568294403",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eggplatnm",0,FALSE,FALSE,NA,NA
"RT @thank4thefish: *sigh*

That feeling of bitter frustration when you come across a washing machine thats 100% repairable, but then you le…",FALSE,0,NA,2021-02-17 17:03:05,FALSE,NA,"1362085171869138952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BadUberX",12,TRUE,FALSE,NA,NA
"Planned obsolescence.

#RightToRepair https://t.co/Jz4hI7twIR",FALSE,4,NA,2021-02-17 16:59:12,FALSE,NA,"1362084194004926475",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thank4thefish",0,FALSE,FALSE,NA,NA
"RT @andredelattre: We're not out of the woods yet, and the demand for medical equipment remains high.  #RightToRepair

Hospital technicians…",FALSE,0,NA,2021-02-17 16:57:26,FALSE,NA,"1362083747730972675",NA,"<a href=""https://github.com/TwidereProject"" rel=""nofollow"">Twidere for Android</a>","PHanecak",7,TRUE,FALSE,NA,NA
"RT @GoughGough5: #righttorepair",FALSE,0,NA,2021-02-17 16:51:50,FALSE,NA,"1362082340734980096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thank4thefish",1,TRUE,FALSE,NA,NA
"RT @thank4thefish: *sigh*

That feeling of bitter frustration when you come across a washing machine thats 100% repairable, but then you le…",FALSE,0,NA,2021-02-17 16:46:29,FALSE,NA,"1362080993067339776",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","shawnahenders19",12,TRUE,FALSE,NA,NA
"RT @thank4thefish: *sigh*

That feeling of bitter frustration when you come across a washing machine thats 100% repairable, but then you le…",FALSE,0,NA,2021-02-17 16:44:05,FALSE,NA,"1362080390412959748",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ggreig",12,TRUE,FALSE,NA,NA
"RT @thank4thefish: *sigh*

That feeling of bitter frustration when you come across a washing machine thats 100% repairable, but then you le…",FALSE,0,NA,2021-02-17 16:41:46,FALSE,NA,"1362079805697626112",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sydneypadua",12,TRUE,FALSE,NA,NA
"#righttorepair https://t.co/V1HwvEiNco",FALSE,1,NA,2021-02-17 16:41:26,FALSE,NA,"1362079720460988431",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GoughGough5",1,FALSE,FALSE,NA,NA
"RT @thank4thefish: *sigh*

That feeling of bitter frustration when you come across a washing machine thats 100% repairable, but then you le…",FALSE,0,NA,2021-02-17 16:40:35,FALSE,NA,"1362079506333392906",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RestartProject",12,TRUE,FALSE,NA,NA
"RT @trockenbilder: Perfektes Beispiel weil #RightToRepair so wichtig ist. 

https://t.co/iu6mZ9FUN7",FALSE,0,NA,2021-02-17 16:37:33,FALSE,NA,"1362078744459046915",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RafikiTlk",3,TRUE,FALSE,NA,NA
"It is important to bring in #RightToRepair laws in order to tackle our #ClimateCrisis
These laws are easier on the… https://t.co/W1kQzvxT0j",FALSE,4,"thank4thefish",2021-02-17 16:30:23,TRUE,"1362075542883872776","1362076940463730688","252364654","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thank4thefish",1,FALSE,FALSE,NA,NA
"Whereas the older styles were designed for #repair and #maintenance for 30+ years. If one thing failed, you can rep… https://t.co/0N1ath8VEy",FALSE,4,"thank4thefish",2021-02-17 16:24:50,TRUE,"1362075541311016967","1362075542883872776","252364654","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thank4thefish",0,FALSE,FALSE,NA,NA
"RT @thank4thefish: *sigh*

That feeling of bitter frustration when you come across a washing machine thats 100% repairable, but then you le…",FALSE,0,NA,2021-02-17 16:24:38,FALSE,NA,"1362075494657757188",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dilemmanorton",12,TRUE,FALSE,NA,NA
"RT @RepairCoalition: A couple of days ago an LTE was filed in Lincoln, Nebraska against #righttorepair.  I hope the dealers and OEMs read t…",FALSE,0,NA,2021-02-17 16:18:49,FALSE,NA,"1362074030531092480",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","UTMBioOrnithCam",1,TRUE,FALSE,NA,NA
"*sigh*

That feeling of bitter frustration when you come across a washing machine thats 100% repairable, but then y… https://t.co/ZWJodZB8Ju",FALSE,36,NA,2021-02-17 16:11:45,TRUE,NA,"1362072252200665089",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thank4thefish",12,FALSE,FALSE,NA,NA
"A couple of days ago an LTE was filed in Lincoln, Nebraska against #righttorepair.  I hope the dealers and OEMs rea… https://t.co/mBu2XZyG8p",FALSE,9,NA,2021-02-17 16:11:01,TRUE,NA,"1362072066782949377",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RepairCoalition",1,FALSE,FALSE,NA,NA
"@RepairCoalition So TRUE! My oldest Son uses a 2012 Retina MacBook Pro that I replaced the battery once. My Daughte… https://t.co/a23OFUDA3f",FALSE,1,"RepairCoalition",2021-02-17 16:03:45,TRUE,"1362065581243994113","1362070238603448320","2832117740","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BrainiacMicro",1,FALSE,FALSE,NA,NA
"""There will be cries of proprietary secrets, of diminished brand value, of resale rights, perhaps even of liability… https://t.co/83XAYzXuyw",FALSE,1,NA,2021-02-17 16:00:02,TRUE,NA,"1362069302011043840",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","al_debellis",0,FALSE,FALSE,NA,NA
"RT @andredelattre: We're not out of the woods yet, and the demand for medical equipment remains high.  #RightToRepair

Hospital technicians…",FALSE,0,NA,2021-02-17 15:45:56,FALSE,NA,"1362065752946216963",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RepairCoalition",7,TRUE,FALSE,NA,NA
"We're fighting for the same thing -- but focused on the need for working and repairable laptops and tablets.  Witho… https://t.co/jUc88Jn11Y",FALSE,4,NA,2021-02-17 15:45:15,TRUE,NA,"1362065581243994113",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RepairCoalition",2,FALSE,FALSE,NA,NA
"RT @uspirg: We aim to unleash repair to cut waste and save consumers $$. In a boost to @MarylandPIRG's #RighttoRepair campaign, The Baltimo…",FALSE,0,NA,2021-02-17 15:44:15,FALSE,NA,"1362065329833324544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eggplatnm",9,TRUE,FALSE,NA,NA
"RT @fsf: The right to repair is crucial for a free future, this is illustrated in our latest animated video ""Fight to Repair."" Join our cam…",FALSE,0,NA,2021-02-17 15:37:18,FALSE,NA,"1362063580754030592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mario81870598",16,TRUE,FALSE,NA,NA
"RT @andredelattre: We're not out of the woods yet, and the demand for medical equipment remains high.  #RightToRepair

Hospital technicians…",FALSE,0,NA,2021-02-17 15:34:33,FALSE,NA,"1362062888865832961",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","nProctor",7,TRUE,FALSE,NA,NA
"We're not out of the woods yet, and the demand for medical equipment remains high.  #RightToRepair

Hospital techni… https://t.co/oX8gfoPrcO",FALSE,11,NA,2021-02-17 15:34:07,TRUE,NA,"1362062780052963338",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","andredelattre",7,FALSE,FALSE,NA,NA
"We believe that there is more than one path to success for companies in the #TechRepair space. #RightToRepair is im… https://t.co/3hixUw0LYZ",FALSE,1,NA,2021-02-17 15:28:23,TRUE,NA,"1362061338428772353",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","WiGoTECHRepair",1,FALSE,FALSE,NA,NA
"Hey, Minnesota -- #righttorepair is back for 2021. Tell your legislators to support HF 1156 (Fisher) and get this m… https://t.co/77C3q78Nui",FALSE,1,NA,2021-02-17 15:26:50,TRUE,NA,"1362060949360840708",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RepairCoalition",0,FALSE,FALSE,NA,NA
"Right To Repair Legislation Introduced In 14 States #RightToRepair  https://t.co/TVQW9sK3my",FALSE,2,NA,2021-02-17 15:26:20,FALSE,NA,"1362060820188975107",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RobBobLink",0,FALSE,FALSE,NA,NA
"Wasted: Tackling e-waste by fixing broken tech #RightToRepair #TechRepair https://t.co/scf5TJV3eF",FALSE,0,NA,2021-02-17 15:25:49,FALSE,NA,"1362060691461529608",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RobBobLink",1,FALSE,FALSE,NA,NA
"Never trust @Apple they wont let you repair your own equipment will tell everyone lies about if data is recoverable… https://t.co/TbSzuiK0X0",FALSE,0,NA,2021-02-17 14:51:59,TRUE,NA,"1362052176596635648",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","punchkicker2017",0,FALSE,FALSE,NA,NA
"RT @al_debellis: It's never too late for a #RightToRepair Valentine. https://t.co/euze3d3SW0",FALSE,0,NA,2021-02-17 14:39:25,FALSE,NA,"1362049013319487493",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MadScience4tw",9,TRUE,FALSE,NA,NA
"I believe that there is more than one path to success for companies in the #TechRepair space. #RightToRepair is imp… https://t.co/nXOelrKRDK",FALSE,1,NA,2021-02-17 14:16:49,TRUE,NA,"1362043326350860291",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RobBobLink",0,FALSE,FALSE,NA,NA
"RT @RepairCoalition: One of thousands of products with components that don't last and aren't easy to replace. Guaranteed failure  - and onl…",FALSE,0,NA,2021-02-17 14:11:57,FALSE,NA,"1362042101165391876",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlbertPutnam",1,TRUE,FALSE,NA,NA
"Your new phone doesn't have to break so soon. Technology can, should be made to last longer, advocates say | CBC Ne… https://t.co/oCh4uLPkGl",FALSE,1,NA,2021-02-17 14:01:00,TRUE,NA,"1362039346530897928",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","UnregFuturist",0,FALSE,FALSE,NA,NA
"RT @fsf: The right to repair is crucial for a free future, this is illustrated in our latest animated video ""Fight to Repair."" Join our cam…",FALSE,0,NA,2021-02-17 13:55:15,FALSE,NA,"1362037901538848782",NA,"<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","XCUBEDsrl",16,TRUE,FALSE,NA,NA
"One of thousands of products with components that don't last and aren't easy to replace. Guaranteed failure  - and… https://t.co/Wx9qxya5Y2",FALSE,6,NA,2021-02-17 13:44:32,TRUE,NA,"1362035204240510980",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RepairCoalition",1,FALSE,FALSE,NA,NA
"RT @fsf: The right to repair is crucial for a free future, this is illustrated in our latest animated video ""Fight to Repair."" Join our cam…",FALSE,0,NA,2021-02-17 13:44:22,FALSE,NA,"1362035163060858890",NA,"","JFossbot",16,TRUE,FALSE,NA,NA
"Die wirksamste Stimme für #righttorepair gibt man mit dem Portemonnaie ab. Natürlich mache ich bei dem Indiegogo vo… https://t.co/dpPglBYxn5",FALSE,0,NA,2021-02-17 13:32:43,TRUE,NA,"1362032228734271491",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","falkduebbert",0,FALSE,FALSE,NA,NA
"https://t.co/VBYGX4JFV7

#RightToRepair",FALSE,1,NA,2021-02-17 13:28:26,FALSE,NA,"1362031152119353345",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iD0ts",0,FALSE,FALSE,NA,NA
"Looking For Car Parts For Your Make? We Offer A Huge Range of Perfect Fitment Part Online! Free Shipping Across Can… https://t.co/gnDXxEaBcz",FALSE,0,NA,2021-02-17 13:13:44,TRUE,NA,"1362027450234855431",NA,"<a href=""https://twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>","partsavatar",0,FALSE,FALSE,NA,NA
"Nefunkcní nebo hlucný horkovzdušný ventilátor u trouby AKP: https://t.co/K9diNu6YJd prostrednictvím @YouTube… https://t.co/J13S4Msc6x",FALSE,4,NA,2021-02-17 12:45:50,TRUE,NA,"1362020431344115712",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","APServisPraha",2,FALSE,FALSE,NA,NA
"RT @R2REurope: BIG NEWS! <U+0001F525>

@Europarl_EN adopted its report on the #CircularEconomy Action Plan incl measures to extend products life, incr…",FALSE,0,NA,2021-02-17 10:45:47,FALSE,NA,"1361990219667550208",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sanudurabilitas",46,TRUE,FALSE,NA,NA
"@SkarredGhost @CixLiv This would be great for 3rd party or home repair 
#RightToRepair",FALSE,0,"SkarredGhost",2021-02-17 10:29:48,FALSE,"1361781396403068932","1361986195379654658","2270694806","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cherrylicious_B",0,FALSE,FALSE,NA,NA
"RT @JPSchweitzer1: new study from @GAIAnoburn shows job creation potential in preventing waste: repair and recycling respectively create 20…",FALSE,0,NA,2021-02-17 10:07:56,FALSE,NA,"1361980696043134981",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","srall99",18,TRUE,FALSE,NA,NA
"RT @JPSchweitzer1: new study from @GAIAnoburn shows job creation potential in preventing waste: repair and recycling respectively create 20…",FALSE,0,NA,2021-02-17 09:28:33,FALSE,NA,"1361970782730153987",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Elke_Salzmann",18,TRUE,FALSE,NA,NA
"RT @fsf: The right to repair is crucial for a free future, this is illustrated in our latest animated video ""Fight to Repair."" Join our cam…",FALSE,0,NA,2021-02-17 09:25:33,FALSE,NA,"1361970027864481793",NA,"<a href=""https://github.com/TwidereProject"" rel=""nofollow"">Twidere for Android</a>","Cryptie_",16,TRUE,FALSE,NA,NA
"RT @3albers: The EP voted in favour of establishing a #RightToRepair alongside a far reaching set of circular economy measures. With it the…",FALSE,0,NA,2021-02-17 08:19:22,FALSE,NA,"1361953373637992453",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KlickmichOrg",9,TRUE,FALSE,NA,NA
"RT @3albers: The EP voted in favour of establishing a #RightToRepair alongside a far reaching set of circular economy measures. With it the…",FALSE,0,NA,2021-02-17 08:11:40,FALSE,NA,"1361951434267365382",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","_auchICH",9,TRUE,FALSE,NA,NA
"RT @3albers: The EP voted in favour of establishing a #RightToRepair alongside a far reaching set of circular economy measures. With it the…",FALSE,0,NA,2021-02-17 08:05:58,FALSE,NA,"1361950001027551232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","anked",9,TRUE,FALSE,NA,NA
"RT @3albers: The EP voted in favour of establishing a #RightToRepair alongside a far reaching set of circular economy measures. With it the…",FALSE,0,NA,2021-02-17 08:02:11,FALSE,NA,"1361949047041441794",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ma__vo",9,TRUE,FALSE,NA,NA
"RT @3albers: The EP voted in favour of establishing a #RightToRepair alongside a far reaching set of circular economy measures. With it the…",FALSE,0,NA,2021-02-17 07:58:32,FALSE,NA,"1361948131424927750",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","verbundow",9,TRUE,FALSE,NA,NA
